date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-10-31,4.67,4.71,4.69,4.6,43805.61,0.02,0.43,4.764,4.799,4.893,50286.35,60131.01,69802.21,0.34
2017-10-30,4.78,4.78,4.67,4.63,90054.99,-0.12,-2.5,4.792,4.826,4.905,49083.94,59625.95,69268.23,0.7
2017-10-27,4.83,4.84,4.79,4.78,51430.0,-0.05,-1.03,4.828,4.855,4.918,40902.84,59461.38,68228.71,0.4
2017-10-26,4.83,4.84,4.84,4.81,37775.6,0.01,0.21,4.834,4.882,4.927,38075.93,68280.26,69671.01,0.29
2017-10-25,4.83,4.84,4.83,4.81,28365.57,0.0,0.0,4.82,4.907,4.936,55364.68,86179.18,71724.43,0.22
2017-10-24,4.83,4.83,4.83,4.79,37793.53,-0.02,-0.41,4.834,4.927,4.947,69975.67,92511.77,73439.4,0.29
2017-10-23,4.82,4.87,4.85,4.78,49149.5,0.03,0.62,4.86,4.943,4.957,70167.96,94163.41,75010.84,0.38
2017-10-20,4.77,4.82,4.82,4.76,37295.45,0.05,1.05,4.882,4.954,4.968,78019.91,94129.0,76468.86,0.29
2017-10-19,4.89,4.9,4.77,4.75,124219.35,-0.13,-2.65,4.93,4.967,4.981,98484.59,94090.6,79833.27,0.96
2017-10-18,4.96,4.98,4.9,4.88,101420.52,-0.06,-1.21,4.994,4.982,4.996,116993.67,86056.36,78011.21,0.78
2017-10-17,4.97,4.99,4.96,4.95,38755.0,0.0,0.0,5.02,4.986,5.003,115047.86,79473.41,75840.23,0.3
2017-10-16,5.03,5.03,4.96,4.96,88409.25,-0.1,-1.98,5.026,4.984,5.008,118158.86,78910.52,80456.96,0.68
2017-10-13,5.03,5.06,5.06,5.0,139618.81,-0.03,-0.59,5.026,4.981,5.013,110238.09,76996.04,79620.02,1.08
2017-10-12,5.02,5.14,5.09,4.98,216764.78,0.06,1.19,5.004,4.972,5.012,89696.61,71061.76,76372.09,1.67
2017-10-11,5.0,5.06,5.03,4.97,91691.46,0.04,0.8,4.97,4.964,5.011,55119.06,57269.69,69395.43,0.71
2017-10-10,4.96,5.0,4.99,4.95,54309.98,0.03,0.6,4.952,4.966,5.013,43898.95,54367.04,69238.04,0.42
2017-10-09,4.98,5.0,4.96,4.95,48805.44,0.01,0.2,4.942,4.971,5.017,39662.17,55858.28,72633.94,0.38
2017-09-29,4.92,4.96,4.95,4.92,36911.4,0.03,0.61,4.936,4.981,5.025,43753.99,58808.71,74600.5,0.29
2017-09-28,4.96,4.96,4.92,4.92,43877.0,-0.02,-0.41,4.94,4.994,5.035,52426.91,65575.95,77943.61,0.34
2017-09-27,4.94,4.97,4.94,4.93,35590.93,0.0,0.0,4.958,5.009,5.044,59420.31,69966.05,79856.13,0.27
2017-09-26,4.93,4.96,4.94,4.92,33126.1,0.01,0.2,4.98,5.02,5.054,64835.13,72207.06,82191.67,0.26
2017-09-25,4.98,4.99,4.93,4.93,69264.51,-0.04,-0.81,5.0,5.031,5.064,72054.38,82003.41,87714.07,0.54
2017-09-22,5.02,5.02,4.97,4.97,80276.03,-0.04,-0.8,5.026,5.044,5.074,73863.44,82244.01,89079.62,0.62
2017-09-21,5.05,5.06,5.01,5.0,78844.0,-0.04,-0.79,5.048,5.052,5.081,78724.99,81682.41,89080.74,0.61
2017-09-20,5.04,5.06,5.05,5.02,62665.03,0.01,0.2,5.06,5.057,5.085,80511.78,81521.17,89932.46,0.48
2017-09-19,5.05,5.06,5.04,5.03,69222.35,-0.02,-0.4,5.06,5.06,5.089,79578.98,84109.04,93159.11,0.53
2017-09-18,5.06,5.08,5.06,5.04,78309.77,-0.02,-0.39,5.062,5.063,5.097,91952.43,89409.61,99097.19,0.6
2017-09-15,5.09,5.12,5.08,5.06,104583.78,0.01,0.2,5.062,5.068,5.1,90624.58,90392.29,101938.78,0.81
2017-09-14,5.04,5.09,5.07,5.03,87777.97,0.02,0.4,5.056,5.075,5.103,84639.84,90311.28,106527.78,0.68
2017-09-13,5.04,5.06,5.05,5.03,58001.02,0.0,0.0,5.054,5.079,5.105,82530.55,89746.21,107725.24,0.45
2017-09-12,5.06,5.08,5.05,5.02,131089.62,-0.01,-0.2,5.06,5.087,5.106,88639.09,92176.29,108922.05,1.01
2017-09-11,5.03,5.07,5.06,5.03,71670.52,0.01,0.2,5.064,5.096,5.106,86866.78,93424.73,104736.12,0.55
2017-09-08,5.06,5.08,5.05,5.04,74660.07,-0.01,-0.2,5.074,5.104,5.104,90160.0,95915.22,103608.61,0.58
2017-09-07,5.08,5.09,5.06,5.05,77231.52,-0.02,-0.39,5.094,5.11,5.1,95982.71,96479.07,104822.68,0.6
2017-09-06,5.07,5.1,5.08,5.04,88543.74,0.01,0.2,5.104,5.112,5.1,96961.86,98343.76,106041.36,0.68
2017-09-05,5.12,5.12,5.07,5.05,122228.05,-0.04,-0.78,5.114,5.117,5.102,95713.48,102209.19,105937.22,0.94
2017-09-04,5.13,5.14,5.11,5.09,88136.64,-0.04,-0.78,5.128,5.13,5.105,99982.68,108784.77,108205.81,0.68
2017-09-01,5.15,5.18,5.15,5.12,103773.62,0.04,0.78,5.134,5.131,5.108,101670.44,113485.26,116812.06,0.8
2017-08-31,5.12,5.14,5.11,5.09,82127.25,-0.02,-0.39,5.126,5.131,5.103,96975.42,122744.28,117799.16,0.63
2017-08-30,5.12,5.14,5.13,5.1,82301.85,-0.01,-0.2,5.12,5.131,5.099,99725.67,125704.28,119169.36,0.64
2017-08-29,5.16,5.24,5.14,5.12,143574.02,0.0,0.0,5.12,5.125,5.094,108704.9,125667.82,120597.05,1.11
2017-08-28,5.11,5.16,5.14,5.1,96575.48,0.03,0.59,5.132,5.115,5.086,117586.86,116047.51,116863.27,0.75
2017-08-25,5.08,5.13,5.11,5.06,80298.49,0.03,0.59,5.128,5.104,5.078,125300.07,111302.0,115593.82,0.62
2017-08-24,5.14,5.16,5.08,5.08,95878.5,-0.05,-0.97,5.136,5.09,5.071,148513.15,113166.3,117051.29,0.74
2017-08-23,5.16,5.18,5.13,5.11,127198.0,-0.07,-1.35,5.142,5.088,5.065,151682.9,113738.95,116226.29,0.98
2017-08-22,5.11,5.2,5.2,5.07,187983.81,0.08,1.56,5.13,5.087,5.056,142630.73,109665.25,112931.92,1.45
2017-08-21,5.18,5.19,5.12,5.1,135141.55,-0.03,-0.58,5.098,5.079,5.045,114508.17,107626.86,107282.07,1.04
2017-08-18,5.09,5.28,5.15,5.06,196363.88,0.04,0.78,5.08,5.085,5.037,97303.92,120138.87,104469.83,1.52
2017-08-17,5.07,5.13,5.11,5.06,111727.26,0.04,0.79,5.044,5.075,5.027,77819.45,112854.03,99534.27,0.86
2017-08-16,5.04,5.08,5.07,5.04,81937.17,0.03,0.59,5.034,5.067,5.022,75795.0,112634.43,104524.44,0.63
2017-08-15,5.01,5.08,5.04,5.01,47371.0,0.01,0.2,5.044,5.062,5.013,76699.76,115526.29,105155.09,0.37
2017-08-14,4.97,5.03,5.03,4.96,49120.3,0.06,1.21,5.06,5.056,5.002,100745.55,117679.03,107225.81,0.38
2017-08-11,5.03,5.05,4.97,4.96,98941.51,-0.09,-1.78,5.09,5.051,4.989,142973.82,119885.65,113474.04,0.76
2017-08-10,5.13,5.13,5.06,5.03,101605.0,-0.06,-1.17,5.106,5.051,4.993,147888.61,120936.28,112514.67,0.78
2017-08-09,5.14,5.16,5.12,5.11,86461.01,0.0,0.0,5.1,5.041,4.994,149473.87,118713.63,111065.78,0.67
2017-08-08,5.14,5.17,5.12,5.11,167599.91,-0.06,-1.16,5.08,5.024,4.991,154352.82,116198.6,113544.36,1.29
2017-08-07,5.03,5.31,5.18,5.03,260261.66,0.13,2.57,5.052,5.01,4.99,134612.5,106937.28,109708.72,2.01
2017-08-04,5.02,5.08,5.05,5.0,123515.46,0.02,0.4,5.012,4.989,4.99,96797.48,88800.79,101488.72,0.95
2017-08-03,5.02,5.09,5.03,4.99,109531.31,0.01,0.2,4.996,4.979,4.995,93983.95,86214.52,100384.87,0.85
